"S.c","I.c","R.c","S.m","I.m","R.m","V7","V8","V9"
0.000448950690741961,0.000421816085716005,0.000868830915990646,0.000314512334630965,0.00409676038703561,0.000366165393855358,0.00116114346214583,0.00528976181989748,0.000471055818370011
0.000340699971754005,0.000824326524997268,0.000753497635479416,0.00022287713513128,0.000406649194823827,0.00112409493213043,0.00366923187881369,0.00132737593486033,0.000250694823915526
0.000376223786986474,0.000243110804715777,0.000695208348618475,0.000269947819723158,0.000226465823691208,0.00112125190204577,0.00561770316418928,0.0010133051897615,0.000464431478464726
0.000291859006437696,0.000715931884299824,0.000497172216821667,0.000486072156249038,0.000209171944313683,0.000563568717094402,0.000517929540603837,0.000336449698466925,0.000332507508804861
0.000705040489098765,0.00042775433534979,0.000671696804184869,0.000239746979434219,0.000244086864227781,0.00161601210445415,0.000437767472046686,0.000201017987352799,0.0027755682085669
0.000350743585817057,0.000467691563294862,0.000287103253318607,0.000208301356324861,0.000775153359028829,0.00790924425033005,0.00246361661625971,0.000426649496948984,0.000585911248490182
0.000387058650435804,0.000847343142284044,0.000455196589562994,0.00023491084160996,0.000330568759019753,0.000928882823213232,0.00023802489849475,0.000284718382708576,0.00310338127643922
0.000202923044279666,0.000338545441630005,0.000206535157552134,0.000837569170037682,0.000281450644791206,0.000326942147842222,0.000353013127879955,0.000303453892298106,0.000723472111182857
0.000347335937767063,0.000799930141135573,0.000231932198742085,0.000933414534100098,0.000362920632973827,0.00141148638990425,0.000380081588212314,0.000592783740158066,0.000249148655124284
0.00144494299416329,0.000398762286192461,0.000302662233023974,0.000426184492737295,0.000335235184383667,0.000221192136013472,0.000213527348241918,0.000942484236815681,0.00101703555067517
0.00429592961659558,0.000224090830148989,0.000819796238410474,0.000645579815427816,0.00209338596978222,0.00199073283006073,0.000284387775202934,0.00025382197750253,0.000274171171994356
0.000678476572681684,0.000257836132006225,0.00171780387987143,0.000324522804779877,0.000218511396708908,0.00128024772475153,0.0002295134698029,0.000840002339516279,0.000802402931587687
0.0004368468869799,0.000263876181533605,0.000217695162805233,0.00021605768273771,0.000460563993917108,0.000217253924502285,0.00389379276083773,0.00286708971316513,0.00019736506551268
0.000271943241243398,0.000777537556712996,0.000626478072709024,0.00188967941234371,0.000245592387348711,0.000288935362896214,0.000212820643459488,0.000539184434096283,0.000284902841998375
0.000334675052473134,0.000531977784857766,0.000709729988453705,0.000203846376304481,0.000207688793360981,0.000257247216568496,0.000336696890602739,0.00035899739363286,0.000326050637927098
0.000362085462204867,0.00268021998349272,0.00157841389021217,0.000333316928058511,0.000423629516861441,0.00343131294266674,0.000208092158586183,0.00582072834985991,0.0112956708948962
0.000200114445181528,0.0102306828858015,0.000329640795331402,0.000348736420835337,0.00326495106480569,0.000313369246464866,0.000236952561868808,0.000295141867046168,0.00165510474127679
0.000545905130569139,0.000384931297764163,0.000199380571065577,0.00106496993125125,0.000324627135889963,0.00200057854175197,0.000756461048849642,0.000940600474225661,0.000581524984666862
0.000298418846035229,0.00349067325156272,0.00217539034385312,0.00123521898918422,0.000288506460988814,0.000307229174477555,0.000228715152360269,0.000198714629285246,0.00486954689131723
0.000676319684723325,0.000354349810270032,0.000220902004384988,0.00035932090574116,0.000374991842369117,0.000356822211020193,0.000248220722037196,0.000320916319545916,0.000953379042125425
0.00130112485895114,0.00022686822298597,0.00159933433092579,0.000418570636246403,0.000242163175989426,0.000214984262078937,0.000532148177913265,0.000624115346022631,0.00033432219384488
0.000493166812314407,0.000675100215404875,0.00478671673541918,0.000196362917839529,0.000320682380207636,0.000649806980444654,0.000742862973490572,0.00039197604552028,0.000948281038939511
0.000245673321340445,0.000797297722534042,0.000668661189253048,0.00168678140905502,0.000256486882209868,0.00104259155500557,0.000509565818416242,0.000231249022822004,0.00037021921784213
0.000307977125996511,0.000349155407558551,0.000325317637565208,0.000292020882000022,0.000250081448194069,0.000289916243307092,0.000290308499934871,0.00091634387985412,0.00020903655971524
0.000823085383373857,0.000198247337452405,0.000390809164789735,0.000305966943082612,0.000368654317171812,0.000239148225149821,0.000301838268016192,0.000315737118971637,0.0147354161846889
0.000528806149884764,0.000486525289909571,0.000258590703750138,0.000812363164212631,0.000355204613335604,0.000292629948713513,0.000197875744325451,0.000551717974212013,0.000867473076231412
0.000850304482095195,0.000291018182036315,0.00019682058038869,0.000222453179903722,0.000273054609273085,0.00102065530475846,0.000231788837880168,0.000659950446160756,0.000252039877689045
0.000211595464251937,0.000277315732886758,0.000328505371955718,0.00224484367996184,0.000983839968171062,0.000224883078102264,0.000908097635825611,0.000328165571814133,0.000217087095145338
0.0035389882726298,0.000771092461025149,0.000233231889833376,0.000244178619829381,0.000210818430880564,0.000473888262132383,0.000601057259406551,0.000197208148281812,0.000326574360292495
0.000321806461076876,0.00373498406051521,0.000414477371083651,0.001419548343829,0.000217473577503441,0.0027358022038233,0.000272629494413077,0.00066768631746284,0.000665362881101281
0.000266925753799289,0.000905475968648626,0.0019175515938694,0.00183438057850308,0.000298789032926844,0.000267857226994662,0.00058268720141416,0.000242368717936904,0.00397307738835643
0.000312651211118274,0.000229255869428374,0.000212518394625142,0.00321716313610739,0.000534824006447542,0.000377080130505236,0.00019902124366376,0.00250303838834794,0.000571084908081884
0.000199489874611206,0.000650875123853131,0.000277112596541906,0.000857320417569423,0.000397188443412105,0.000522591563778624,0.000791457818702005,0.00109496354275725,0.0012955735502557
0.000269045910856245,0.00143755701978646,0.000255445597835421,0.000285407253184658,0.0119253278343668,0.000323557090081659,0.000569388128153656,0.000719396326154798,0.000555841249199213
0.000318467718078865,0.000266753485277298,0.000202839236010514,0.000214766764684025,0.000315062884124074,0.000713616405756615,0.000689175153327558,0.000896383812532771,0.00445488939620316
0.000277932816146981,0.00166732068355707,0.000407573774674488,0.000654143035803637,0.000447031308371291,0.00059047860417383,0.000197625904961625,0.000779122187051813,0.000501844234875952
0.000222150461360813,0.000635780555539201,0.000247597132127169,0.000225878262821537,0.00019882079023273,0.000708013643669273,0.000286565385209,0.0002875821038747,0.000205371622077792
0.00020719870020861,0.000343998678507779,0.000267219478008785,0.000305433704568034,0.00104865712589781,0.000327449972636462,0.000260928630317281,0.000200851210881399,0.000605416640765109
0.000404847438373891,0.00134296999621819,0.0062600260399726,0.000631417292307206,0.000230667653474881,0.000204971127143598,0.000384062641054047,0.000588933439027151,0.000279504227207172
0.00021147883784502,0.00155542272037986,0.000240942995884039,0.000202274385207013,0.00114820721782065,0.000212959425374324,0.000619878956468295,0.000305027347839604,0.000393101166144699
0.00023300615125889,0.000203463917590224,0.000230883137082619,0.000662180211220532,0.000760563727772095,0.00512361811357968,0.000395187586064456,0.000514867096478593,0.0105515431882782
0.00235368461440897,0.000540018977592996,0.000203123320321591,0.000235873026024704,0.00024071700984656,0.000200775591061101,0.00186015042001479,0.000471278103694947,0.000529900766438339
0.000293371685106361,0.00024011450303793,0.00125692976284304,0.00136640347113705,0.000243573856243497,0.000236658026885255,0.00108183675868082,0.00107931015579768,0.000300661118180433
0.000502545315526555,0.000220448923275959,0.000507014011208724,0.000960270876379903,0.000429202914975769,0.000445457521037084,0.000367481825354188,0.0013994310563619,0.000610609711736894
0.000565173084638204,0.000493842922901221,0.000331509081435778,0.00182266391595858,0.000254107774503463,0.00032017693806892,0.000342530304406225,0.000497671352166713,0.000972931572746305
0.000761576379433955,0.000254350298558979,0.000197518183579451,0.000262723631802007,0.000830477202304538,0.000361611759829869,0.00148055557263736,0.000402382560821192,0.000261793770277143
0.000225354711835516,0.000788566801869882,0.000435086939202862,0.000241667938981784,0.000282282873682534,0.00454286312660117,0.000268838129185714,0.000296944672331431,0.000346180890449787
0.000578406821845643,0.000225561351720612,0.00023825258902668,0.000728565503699547,0.000312000405317537,0.000621756306642152,0.000482344398230123,0.000394050141524841,0.000223963437429655
0.000251707040735868,0.000293763987392336,0.00020422649668521,0.000433018127879375,0.00060373609673095,0.00022438860998379,0.00202954091943079,0.000383527424293156,0.000371539445874458
0.000323261955329513,0.00762847973091629,0.00116601462445237,0.000200320823912421,0.000515595299898567,0.000196800881622058,0.00020583383044914,0.00154224057557079,0.000352603574266435
0.000221611417350672,0.00177805922485889,0.00056016696225714,0.00216366117977032,0.000223459309879512,0.0162242161452519,0.000732850492324334,0.000567195210841215,0.000254948580747879
0.000480788564239764,0.000382720901299024,0.00264633780193222,0.000388337395073011,0.00170574482140243,0.00292113922036092,0.000219447742085935,0.00258142300445762,0.00149599557965244
0.000210502120395952,0.000221302214534121,0.00037824067418113,0.000402113082423669,0.000591671947674616,0.00337089242848411,0.000475028799495161,0.000234686426111603,0.000234328947975178
0.000617533368865175,0.000252629849929822,0.000638492802100542,0.000205395763007221,0.000276370316184511,0.000880093404307145,0.000230330423569539,0.00190904727282005,0.000430541372194911
0.000264525968154754,0.000358082260236906,0.000556346277203168,0.000507661680182346,0.000291388712469647,0.000221918397609306,0.000341634034734995,0.00227022728659389,0.000473452485480343
0.000408186440740414,0.000520851796730022,0.000211774006147751,0.0055878811012431,0.000505469146899656,0.000199906495628327,0.000311183581550763,0.000807562537509169,0.000270594913663627
0.000616113332741581,0.00031009747919298,0.00214196374444619,0.000923232109149745,0.00195241206760354,0.000422792771540588,0.00234056599951683,0.000316460000249346,0.00022824069303593
0.000302860292872543,0.00026936352994554,0.000213768804063796,0.000289214945536572,0.000280285829135129,0.000283235576023476,0.00299508229876567,0.000248554479866627,0.000429619008759336
0.000365101575387471,0.000281711362062935,0.000213845179531065,0.000681907605365179,0.000273178734346985,0.00020247446435811,0.000317702670432312,0.000372701530552284,0.000630115618248629
0.000875222674430883,0.000207815323619446,0.00124088557051055,0.000420534329838734,0.000457969936537264,0.00136164425171164,0.000557941998966814,0.00052710305294652,0.000735600559018339
0.000997098317624949,0.00056209857071461,0.00031164209458897,0.000410935722681879,0.000236003517086793,0.00022013446477218,0.000693983894095778,0.000491135066343318,0.000450377514941555
0.000543307870053476,0.000216690352131343,0.000968063842487326,0.00025318733864729,0.000371296701476396,0.000219775813190048,0.00051935370499079,0.000214408639076849,0.00052410383309064
0.00137996668525436,0.000196596329554379,0.00118867060689542,0.000413368902698078,0.000975809245034902,0.000466745963497228,0.00119520777384352,0.000237692745878274,0.00132272878304996
0.00103382743169301,0.00131344278835098,0.000286218723357578,0.000372917586289125,0.000655333238832079,0.000255656963046918,0.000549221407188827,0.000296540583820738,0.00027432795304881
0.000498659382089005,0.00102904005159746,0.000701826310132642,0.000304355195953926,0.000278982449821785,0.000579089933504592,0.000550666067490853,0.000465305014081393,0.000256965537677548
0.000308826640753992,0.000262029516609517,0.000262947735584729,0.000443621918958572,0.000356059317177247,0.00238175298268014,0.000212251827009037,0.000260078288045939,0.000295890760746163
0.00038633079320336,0.000425424903009223,0.000275476666835845,0.000204638557279928,0.000353552865133109,0.000232797426885429,0.000458164491778838,0.000294326649173011,0.000202016106103512
0.000266309596267393,0.000544263516990333,0.000245254211328378,0.000250554319860411,0.00036049052478824,0.000831479850723832,0.00541098905675086,0.000340108206373943,0.000206408365171329
0.000613938031686298,0.000434827290795025,0.000209457676270316,0.000525120213824335,0.000264113846495945,0.000484583934025238,0.000244640019030513,0.000453793730443552,0.00026525257790154
0.00220653701683177,0.000343275118241666,0.00380936857617356,0.00597991842321521,0.000417223916802235,0.000337489384153027,0.000863590148646035,0.00106926461551519,0.00100783414698712
0.000565558931782622,0.000510285041058244,0.000273724813429454,0.00051143087198601,0.000204862894581539,0.000476049117845225,0.00110134684851483,0.000424625011782491,0.000746778121379576
0.00126886598745867,0.000233978177260174,0.000259590872276308,0.000490049609773736,0.000410096240707238,0.000400943954840585,0.000446301336433431,0.000271375681724062,0.000270929410505324
0.000261255671439446,0.000287905753766317,0.00648942526999837,0.000404680613309335,0.000348412770235884,0.000691092828475559,0.00051301713439218,0.00205110058790013,0.00361236974132488
0.000766953803272745,0.000356001078101223,0.00080717886296157,0.00421625573788114,0.000230190710977327,0.000218556706772311,0.00020689285302709,0.0005358873700134,0.000204084144389152
0.000234074517263552,0.0046417250443914,0.0004179630175508,0.000215743911620571,0.000584081722711712,0.000196174675556194,0.000785759090382195,0.000411870972133834,0.00912517818368464
0.000452421565361779,0.000396646594074572,0.000227998927866383,0.000204524174222849,0.00253985158594714,0.000339151013590002,0.00697827052272658,0.000340911516342328,0.000477032487912262
0.00121753808849863,0.000394999019261078,0.000293262476917866,0.000984850264183351,0.00222338918844655,0.000329153956818524,0.000314182390532264,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
