"S.c","I.c","R.c","S.m","I.m","R.m","V7","V8","V9"
9.25208248680694e+24,1.08115688659822e+25,3.07117778224229e+25,2.42003732340794e+25,3.91233247167844e+25,6.04355635497108e+23,2.79865042202205e+25,1.28109990530622e+25,4.27611201729846e+25
2.46760527166509e+25,2.39844365892855e+25,1.44198086930086e+25,2.43703020975048e+25,3.10664685243187e+25,4.93287289091955e+24,3.63170579090125e+25,3.01983639175325e+25,2.25844510938378e+25
3.00747689026156e+25,1.4387342040286e+25,3.08531257801642e+25,2.87032081160989e+25,1.47665956557273e+25,1.66930043001956e+25,2.37094512414786e+25,3.31795019265101e+25,4.11782737275693e+25
2.51817795597733e+25,5.18110020091614e+24,2.54574479111326e+25,3.83177925125657e+25,3.52465967447408e+25,2.58620279664768e+25,2.94014237407898e+24,3.25638961500489e+25,2.90749197842995e+25
2.05054387791842e+25,2.14194415434091e+25,2.73360657956847e+25,2.9941792000822e+24,2.91941323364595e+25,1.34954217277968e+25,2.6797280171782e+25,4.59425351979239e+25,3.75213438059456e+25
3.34202955395599e+25,1.45026807042486e+25,4.04634626409295e+25,1.55190022963927e+25,4.54357220361046e+25,1.35202928831628e+25,4.38195773045798e+25,1.40407848837249e+25,4.63280233526447e+25
6.63509757389266e+23,4.35993677454844e+25,9.67170999167385e+24,3.2702520425391e+25,2.0364008032597e+25,3.65696288846669e+25,4.40041893566285e+25,2.20132605762806e+25,3.61082575901765e+25
6.28578190018324e+24,1.86809831504191e+25,4.27384028571923e+25,3.97651129539289e+25,6.34338502093739e+24,2.31144922773593e+25,3.12511023786607e+25,1.610223656806e+25,2.291708458471e+25
6.06033140226888e+24,2.67362830836851e+25,4.22571418491705e+25,4.28993683145464e+25,2.01077549887307e+25,4.58396644868843e+25,1.89315170486444e+25,8.13238616713727e+24,2.92915144578781e+25
5.68693288289972e+24,2.02390606539537e+25,3.6132909324276e+25,9.31946482985512e+24,1.83509558801832e+25,2.43968801832623e+25,1.99948123876343e+25,3.92846088453955e+25,3.7022548764042e+25
4.14457868167913e+25,2.95600583867852e+25,4.57407039146593e+25,7.16854273603022e+24,3.66361154874588e+25,3.68371392270406e+25,1.45865247559465e+25,1.03958274854067e+25,3.36567729322158e+25
3.48206619049442e+25,6.66130112705279e+24,4.06237864308627e+25,1.69088425173671e+25,1.97192249055452e+25,3.04307039984829e+25,2.0902349241185e+25,8.11518515451261e+24,1.84760312146685e+25
2.10737635731067e+25,3.09132672679194e+25,1.70868927901293e+25,2.3592781032304e+25,1.04917339686534e+24,2.5278832206965e+25,2.06358535503217e+25,5.31622964735944e+24,3.82265722378633e+25
2.08206159543184e+25,3.56543396685352e+25,3.58828176772369e+25,4.46640770328478e+24,2.51102998461665e+25,3.26597604989317e+25,3.42412624705461e+25,3.80065892288418e+25,4.40725817787799e+25
4.38043608941059e+25,3.25374227975676e+24,3.44640749597195e+25,1.89039906061802e+25,2.68191143843732e+25,1.92710912223134e+25,2.62768258942534e+25,1.04530385797856e+25,2.23948861422743e+25
3.72942439039655e+24,4.19270517886716e+25,3.86836921310954e+25,9.70147083731795e+23,1.2385478995197e+25,2.97828791486072e+25,4.46850089796307e+25,1.05771144168797e+25,3.74180301041455e+25
2.38325473291215e+25,1.09513707291686e+25,3.06666386173031e+25,2.10513698147522e+25,1.52149756761566e+25,1.77594632733974e+25,2.37459662061061e+25,1.01115350284415e+25,3.8967318417729e+25
8.32898151946954e+24,4.07308964895867e+25,7.87573168201511e+24,4.49577487983758e+25,4.3185611667113e+25,3.2927443698101e+25,4.21164843365841e+25,3.79030150652855e+24,3.74343823353989e+25
2.63143349735144e+25,4.41276107076401e+25,4.02657848612316e+25,8.00444130968019e+24,1.53713610207317e+25,3.36293119721385e+25,1.72135278884526e+25,3.3515673144387e+25,4.88352718755866e+23
2.98711492444406e+25,2.78514381411238e+24,2.09977517113636e+25,2.53830091896285e+25,2.89593550375308e+25,8.29408856486337e+24,3.5112203234793e+25,3.99552868393296e+24,3.29436961866048e+25
6.09611235061831e+24,7.30373424958421e+24,1.32073290236314e+25,1.13330892521005e+25,3.8085030651989e+25,2.31492786420022e+25,5.42586540844964e+24,3.28060287479852e+24,7.38594720615179e+24
1.22988323130477e+25,4.45947589529861e+25,3.55326133663773e+25,1.26424654842146e+25,3.57016149441346e+25,2.99428455411784e+25,4.06588099692377e+25,4.15711839816856e+25,2.32215276440326e+25
3.1368478575205e+25,2.2261252605509e+25,3.50791426461557e+24,4.08083537029561e+25,7.38711917226173e+23,6.13090595941207e+24,5.82161254655034e+24,3.47955701848294e+25,2.78459571080164e+25
3.99696870607351e+25,3.54875770688148e+25,7.70039729422095e+24,1.10383559938694e+24,2.77920940094629e+25,2.50133365286664e+25,6.85204679583634e+24,8.75298184156972e+24,3.7505251252859e+25
1.27451454164147e+25,3.73164986899204e+25,1.38474246637643e+24,3.10338786497545e+24,1.54744136393536e+25,3.77840746121169e+25,3.44913072369588e+25,1.60447867828678e+25,7.6353937059161e+24
4.04031018759944e+25,3.95770002557124e+25,3.70555598076037e+25,4.22216973773756e+25,1.96813855984324e+25,1.91453468769576e+25,4.71751652481475e+24,2.45660425805869e+25,4.10900009148489e+25
2.56398571501295e+25,4.65939386664735e+25,4.30917545759496e+25,1.61193808920034e+25,4.33804665174556e+25,2.42612373136199e+25,6.46802212521194e+24,1.24200601605143e+24,3.10480382450342e+25
1.54247504099723e+25,3.93187234776156e+25,8.50373964674424e+24,3.49068437455252e+25,5.90711269731401e+24,1.1776791616572e+25,1.2487570285294e+25,3.19364422066964e+25,4.58858759950179e+25
1.28947214266985e+24,1.0368803928409e+25,5.26086802284838e+24,4.36341905783127e+24,1.42905976960991e+25,1.32611490247458e+25,2.47604309611997e+25,2.22134935980375e+25,8.89767653874659e+24
4.23722141142868e+25,1.02493298158522e+25,4.66708604274813e+25,3.71396018722106e+25,4.48580379691921e+25,3.32483802493276e+25,2.66713014061871e+25,4.08806302272802e+25,2.27879378838673e+25
3.39891499234534e+25,4.42898714855049e+25,3.58270525610971e+25,3.67914814753507e+25,4.40434284919993e+25,2.00304070860938e+25,3.01612047080619e+25,7.83778743722208e+24,3.75651664345383e+25
2.09476147599778e+25,2.6435496872308e+25,3.8487484947238e+25,5.64379903055071e+24,4.61239013763889e+25,1.51178767076328e+25,9.95532607990585e+24,3.87559333238732e+25,1.86688991212659e+24
4.13463142811792e+25,2.13274494119095e+25,3.89248493946797e+25,2.23384479027372e+24,2.8679066754364e+25,7.53096212060586e+24,3.07874095834712e+25,2.70165281558747e+25,4.29361904500937e+25
3.86117668497303e+25,2.75434733247507e+25,3.30315436266877e+25,1.20756175332475e+25,2.89649244133565e+25,3.98298229494624e+25,1.93348096814948e+25,5.1278488135889e+24,4.24581950001819e+25
8.69911402294435e+24,4.43699862935789e+25,3.2332883091538e+25,2.05968922640101e+25,2.19224452274296e+25,1.06385540238363e+25,2.94049921071669e+25,2.24890931663454e+24,2.52556768684734e+25
7.95801786224072e+24,1.73962576949518e+24,1.96299125300691e+25,2.71440892826064e+25,1.12134161324375e+25,1.2268348521168e+25,4.14985612689877e+25,2.27404368776145e+25,8.22060743223071e+24
2.51202377879628e+24,6.96024564667888e+24,3.68927565310263e+25,2.45802156479127e+25,3.80439416255396e+25,1.32977557919102e+25,3.42608619680078e+25,4.08408081072956e+25,8.24147494244605e+24
1.63753261350284e+24,9.12041917741812e+24,1.99100324221391e+25,3.16880482787757e+25,1.2912567984158e+25,1.85982695573299e+25,1.90231953717735e+25,4.42182017608541e+25,1.64060360004733e+25
1.78525265524113e+25,2.74871097043483e+25,2.7813104957399e+25,1.31121829580483e+25,2.16179810124042e+25,1.37635437528818e+25,3.85778557218862e+25,3.78917737451389e+25,5.71542275727897e+24
2.11232973143938e+25,4.60122140888607e+25,3.32381135899254e+24,2.63665478455611e+25,1.97711833188579e+25,3.22131016484122e+25,4.44030488014737e+25,1.19253450353857e+25,1.16041084092765e+24
3.74585517363489e+24,2.1673986226892e+25,1.57800724790294e+25,2.38918871099405e+25,1.09085717019939e+25,2.03141487422909e+25,3.93722531441413e+25,2.79762800471125e+25,9.95017763019173e+24
3.88570287061426e+25,3.24830039337004e+25,2.97173684843875e+24,4.55801610835726e+25,2.73168953012935e+25,4.47828434600895e+25,1.10359766988447e+25,3.28602500899904e+25,2.82867100142812e+25
2.61969762899508e+25,3.04769035935405e+25,1.27778932034041e+25,2.66253158859946e+25,1.15556866442078e+25,3.98780192150242e+25,9.90182478143429e+24,2.54815627582128e+25,6.54493342649572e+24
2.43306342999387e+25,1.55970175338983e+25,3.7121763316434e+25,6.39317604904538e+24,2.31903909405187e+25,3.05566447851921e+25,2.16976445177766e+25,2.75867254936277e+25,4.18147597946482e+25
4.33160764654467e+25,9.80644863750674e+24,9.08693267314317e+24,2.1442157767091e+24,4.12737514225247e+25,1.1275433859088e+25,1.43207233933151e+25,4.40997323834647e+24,4.63785276640693e+24
3.25207769476625e+25,3.64381140812322e+25,3.37329627035234e+25,1.362591724564e+25,3.58706786557877e+25,5.37619618621759e+24,2.84976586327089e+25,4.23278647021356e+25,7.21680529734186e+24
4.02983714287801e+25,1.10039828459672e+25,1.15200466102398e+25,2.11678307862171e+25,3.50493974330568e+25,4.24866049740402e+25,4.28086769154827e+25,2.00773002120719e+25,4.25729131936872e+25
2.36661806388396e+24,3.21741535274307e+24,4.68640001687354e+25,3.40094002258857e+25,1.18887494570465e+25,1.47576540676208e+25,4.88636356109254e+24,3.76594340138834e+25,3.20087830057607e+25
4.3459945103954e+25,1.71484072224023e+25,3.24619669434999e+25,2.76329117480314e+25,1.73808402846624e+25,1.30254838502881e+25,4.53736616349986e+25,4.45340396442921e+25,3.5952818493274e+25
2.74669227517672e+25,2.57601345966204e+25,2.83640787631647e+25,2.55403587742614e+25,3.44238431028697e+24,5.85178592354174e+24,2.77455417800944e+25,2.18285622006664e+25,2.68684288069339e+24
4.44476970610758e+25,1.58009331077495e+24,8.09747782305662e+23,4.62200068575552e+25,8.95003482625901e+23,2.80550614270594e+25,2.65183547029194e+25,2.82421929328121e+24,2.95122874903371e+25
3.90329193361783e+25,3.13354794727777e+25,5.58020920124006e+24,1.69371774544498e+25,2.40239786042189e+25,4.63901661447132e+25,8.67751272239594e+24,2.8488496867677e+25,4.61498235950732e+24
1.22202513943531e+25,9.82610676925e+24,1.58991664832787e+25,3.09912786121145e+25,2.6409947125938e+24,4.24338440970746e+24,7.48022432462762e+24,3.20563819256265e+25,3.01022847543956e+25
4.04390629301406e+25,4.65456620468802e+25,1.89054416149232e+24,1.36694019041092e+25,2.60981208603616e+25,4.18696912491484e+25,2.57369333072526e+25,2.46609983685834e+25,2.59172243686897e+25
3.72605716181368e+25,2.88180217395616e+25,9.69427904560794e+24,7.10085996820081e+24,4.07683517940372e+25,5.77511935290315e+24,2.20924958859969e+25,3.81928507173073e+25,4.30224676743903e+25
1.73752720032389e+25,1.48135574534889e+25,2.76620865257132e+25,1.87493962053894e+25,1.36941103804616e+25,1.92341854071439e+24,4.71032200797613e+25,2.88390513737374e+25,1.4227503146577e+25
1.2444111921842e+25,2.35920439407003e+25,9.74644567741994e+24,3.76470245384205e+25,1.15938703195079e+25,1.38260700404976e+25,5.47524273824021e+24,3.60594251037787e+25,8.86396701428867e+24
1.8145699565624e+25,3.99958576486462e+25,2.4979031123849e+25,3.00291560473879e+25,2.64865215581157e+25,2.84280090844481e+25,3.16704775552956e+25,3.6983266225941e+25,3.1900455641511e+25
3.18573401489256e+25,1.00864591245227e+25,4.42468461088075e+25,1.12303389447747e+25,4.66553973451771e+25,2.36625128522037e+25,3.02265064287236e+25,2.50851038804857e+25,3.86744660795128e+25
3.06400842670088e+25,2.92908905259463e+25,6.18565690262738e+23,1.74851413071931e+25,1.90054691767808e+25,3.57659804558655e+25,1.13786880495903e+25,2.60352932371155e+25,3.1604540803685e+25
4.67430294231197e+25,1.67586316315067e+25,1.06552208387489e+25,1.08705484007874e+25,3.17796297140819e+25,4.69936704908199e+25,4.15776675962782e+25,3.38709398583998e+25,9.05467305684093e+24
3.99026893997936e+25,1.40086836429642e+25,3.66958226762469e+25,4.37116402695291e+25,3.3350350274801e+25,2.81520609869876e+25,4.11181189578186e+24,9.39384551475085e+24,4.11283141821459e+25
1.01781361504471e+25,2.81812207120491e+25,4.26056371798312e+25,2.60481299215601e+24,1.19881976506587e+25,3.96557463089633e+25,3.78775315836334e+25,4.38727864819896e+25,1.95125286843674e+25
1.53821981264808e+25,4.69012969075445e+25,2.83185768828608e+25,2.87382832758571e+25,2.46763822746688e+24,2.23107666951135e+25,6.50771064768882e+24,4.25299042898034e+25,3.37225878660719e+24
3.39237696987123e+25,1.38462706406549e+25,1.3894653897421e+25,3.4648859527493e+25,1.02076321722185e+25,4.81520434841242e+24,5.0339456862001e+24,3.09528702755175e+25,3.45283359879439e+25
1.58674358577517e+25,3.81604532425803e+25,2.31920647668489e+24,2.95800867102675e+25,4.03436625643852e+25,4.35217680530619e+25,2.8663078282471e+24,1.72882938524325e+25,2.45243733247242e+25
4.64739390211794e+25,3.68671387318835e+24,1.61899903100103e+25,4.63647431961328e+25,1.42041393787904e+25,3.3374804404935e+25,1.07815128780089e+25,2.3282318562796e+25,1.76931821861273e+25
1.16794858910359e+25,8.43956195012967e+24,7.13132556517568e+24,3.43757439180287e+25,6.42607085776187e+24,3.62064534702892e+25,3.24045793142368e+25,7.66504664508868e+23,2.85827426645982e+25
1.62382641436042e+25,1.285033957209e+25,1.66342461316375e+25,2.90396658769813e+25,3.46712416211848e+25,4.55989975266861e+25,4.30660465156279e+25,2.93535928547408e+25,1.29544955445185e+25
1.34142483427286e+25,1.03112635595935e+25,2.06737556892927e+24,3.32762832686533e+25,5.5392569563551e+24,2.26888292805142e+25,1.41331333354652e+25,2.06853672044469e+25,1.56579419624058e+25
4.6802133820573e+25,1.18645505149109e+25,1.8425039167076e+25,4.16343369876785e+25,1.45415907090083e+25,3.73544381553712e+25,4.09470684266331e+25,4.65208039136417e+25,1.30570822518459e+25
3.22735813046344e+25,3.21594484782581e+25,4.50366136281035e+25,4.46393991942148e+25,2.68837077374339e+25,3.46107637785043e+25,3.02792932371643e+25,8.81264315213955e+24,2.82428273089736e+25
3.5445433552686e+25,4.60504279365454e+25,1.52713699917623e+25,2.28416834046731e+25,6.8793184771464e+24,1.46856097167956e+24,1.46421409378632e+25,4.00966855871498e+25,4.51246291495985e+25
2.40783359513116e+25,1.56990474577428e+25,3.30891474337488e+25,4.37357514785965e+25,5.93841967063118e+24,3.83863132601883e+25,4.57263584670277e+25,8.04778087439371e+24,4.34316169927148e+25
1.49148597978352e+25,3.03196435660449e+25,2.35244931264371e+25,3.96941741355819e+25,4.54589695887412e+25,4.00592546511041e+25,1.39614809318822e+25,1.21542822711131e+25,1.79633664949846e+24
2.34002451121769e+25,1.79587689138708e+25,8.67506138654731e+23,3.92124245872298e+24,1.71218918353488e+25,4.55352107203161e+25,3.92116062474095e+25,3.84223591609812e+25,4.60677757856365e+25
4.9640790874644e+24,1.96206494265127e+25,1.7449003122871e+25,3.15246111404192e+25,3.85187935978077e+25,7.35085965247737e+24,6.76118124549098e+24,3.79715997522467e+25,3.90815096383586e+25
8.54207810543378e+24,8.56209627446146e+24,3.07600826903552e+25,1.8399322234007e+25,4.19557636026974e+25,1.82370736362502e+25,9.62463711083368e+24,2.15449881067819e+25,2.07584806365977e+25
2.51651702236427e+25,6.60139414366783e+24,1.51414124288265e+25,1.63594376138376e+25,1.87237141119991e+25,2.78968993490398e+25,5.06636495717367e+24,3.63971214445718e+25,2.88845922793691e+25
2.69989936663726e+25,1.8579607299146e+25,9.49927193879314e+24,1.21381086834627e+25,3.63624078186142e+25,4.6827663556612e+25,3.52031972101403e+25,1.11302988539109e+25,2.55738281252123e+25
6.239175115213e+24,2.29816615277511e+25,3.53282677986595e+25,4.10422194058138e+25,1.17223387418401e+25,2.12534931100105e+25,3.82711362138871e+25,3.27633439326588e+25,2.02716115054571e+24
3.44023196561372e+25,3.1145179894158e+25,2.67141832557471e+25,1.59849279828169e+25,4.10046115838514e+25,3.88198854206532e+25,1.26884984338335e+25,2.96418075041708e+25,1.48697974768441e+25
1.91702860301761e+25,2.34678177403374e+25,4.12972336213127e+25,3.67443584855757e+25,3.14824997626122e+25,4.52891918411006e+25,2.13550791712986e+25,1.5313904729745e+25,4.12189659069641e+25
4.54899265914078e+24,2.41119504454137e+25,2.48902377774255e+25,2.86088468530634e+25,1.20345999307666e+24,7.92473366524417e+24,4.6172379579423e+25,1.79333916971706e+25,4.69983752440542e+25
4.49354612774619e+25,5.98925678331961e+24,2.62274151621712e+25,4.17356301746929e+25,5.19369271155502e+24,1.6505721962348e+25,4.26643786217979e+24,4.13904216696431e+25,5.60954668120553e+23
1.26142544876752e+25,1.63010810660211e+25,3.6277055251939e+25,1.92323511000879e+25,2.41627820139551e+25,3.48657705809126e+24,2.38131837639558e+25,5.41426953892641e+24,3.15771270908696e+24
4.21472195867162e+25,3.57448631559906e+24,6.17468579013633e+24,4.39387257160484e+25,4.17939560025975e+25,2.44490975951014e+25,2.29970690202569e+25,1.56263427913778e+25,2.73516818048001e+24
1.9465657169832e+25,3.94099111376474e+25,3.94700466385878e+25,1.49715463047898e+25,3.66101044816049e+25,1.4479780347723e+25,4.50313192197546e+25,3.34644679007293e+25,1.05022948714631e+25
4.0155405234504e+25,4.8366960730887e+24,2.14779807783596e+25,3.49632787016568e+25,2.58259921609334e+25,1.6619137857256e+25,1.82137951834873e+25,3.17392069135588e+25,4.16778843789348e+25
2.70698492259306e+25,4.06573393535796e+24,1.95304969834377e+25,2.26547606730133e+25,1.77523124615304e+25,4.36747801704958e+25,1.64632136328741e+24,1.82928398409632e+25,4.62680961080605e+25
2.97196383758761e+25,1.14463846581411e+25,3.41789092726203e+25,1.50060744871949e+25,2.98237624631922e+25,4.30974927950964e+24,1.00111350900454e+25,4.72906330948589e+24,2.18717812180253e+25
3.9432724428801e+24,2.92239609808869e+25,4.05231455689996e+25,3.05366557775167e+25,3.4335198968166e+25,4.32671397057943e+25,3.19778313323969e+25,3.29968496097055e+25,3.26531087408618e+25
3.07952619098502e+24,3.72105258689937e+25,2.15241124360639e+25,2.53292928121438e+25,3.28298301359578e+25,4.32516834089537e+25,1.35573116046177e+25,3.38555456103015e+25,4.56811639187938e+25
2.91096174627528e+25,2.48126010837515e+25,1.46724073468213e+25,1.05607930145195e+25,4.45069190547324e+25,7.44602316794279e+24,2.19892913294617e+25,2.01910755117573e+25,6.78484526294488e+24
1.6571580436825e+25,1.75416665844622e+25,1.25670610999472e+25,9.26881316916935e+24,1.64489695289033e+25,2.96758988307627e+25,2.25031317077865e+25,3.91899202513703e+25,4.2015709943955e+25
1.33212344705407e+25,1.88269976816097e+25,2.05316107099869e+25,1.70181891465343e+25,4.26836616930027e+25,9.54708379116148e+24,3.65294729709207e+25,2.49065164338903e+25,4.20842903694523e+25
1.78035462381554e+25,4.31379949557394e+25,1.76421029056863e+25,6.69463701284839e+24,4.70472851458605e+25,7.77351244427622e+24,2.23706188851954e+25,9.47123119874564e+24,1.9811257312607e+25
7.73094476190615e+24,3.8911340572063e+25,6.98473162599328e+24,8.93918844459676e+24,7.03417884020569e+24,3.23126815645123e+25,2.47982201487416e+25,1.41074482216369e+25,3.61765120207244e+25
1.6834852519174e+25,3.11876332658916e+25,3.37136787049093e+25,1.85427758486186e+25,8.98081907063321e+24,1.31722756574553e+25,3.03866232793529e+25,3.31510509544919e+25,1.59660607748003e+25
1.67906623841365e+25,1.98726371585475e+25,3.59922391719483e+25,2.99465269382653e+25,3.52964748518446e+25,3.51731865205365e+25,2.08444125754632e+25,2.59727745188542e+25,3.87492256632286e+24
4.35764387721649e+25,3.55613548675324e+25,3.12561465756421e+25,2.39369174741947e+25,2.17364018515743e+25,3.35730570148777e+25,4.51979788087002e+25,2.61569696074862e+25,3.97297719197854e+25
2.01824976330641e+25,3.1422297247174e+25,4.57848317861892e+25,3.47290476101975e+25,1.6988291457921e+25,3.77113745941012e+25,3.69134501743163e+25,2.56533992733427e+25,1.11168661144577e+25
1.70044411279767e+24,2.71913342667478e+25,4.48103583154646e+25,1.5059276686768e+25,2.12661897318837e+25,4.41578688244828e+25,1.76079383549688e+25,3.50178496270486e+25,1.90816465664722e+25
3.78060758530766e+25,2.03769765535925e+25,3.48674780076336e+25,4.18335575493039e+24,2.69403931056691e+25,2.41927267490183e+24,1.53778372690301e+24,2.21638361214782e+25,2.74024031205725e+25
1.07031710990705e+25,8.64262247396446e+24,9.16997972960272e+24,1.6348270233288e+25,1.81201110208638e+25,3.37879855783593e+25,1.80794932462923e+25,4.51484741485167e+25,1.94239165057454e+25
8.39059340100228e+24,2.17773654231179e+25,1.23788224379701e+25,7.28162307705422e+24,3.95292324210937e+25,3.56281433264351e+25,1.88687198452936e+25,2.25492153772594e+25,2.30641540159591e+25
2.07192153904699e+25,3.40805473872539e+25,3.4136699637052e+25,3.5401051205674e+25,3.21232859632355e+25,1.41632075826026e+24,2.28511034473081e+25,2.6542996955636e+25,1.33770002187415e+25
1.80235623752261e+25,4.50107973583435e+24,2.55171104545985e+24,1.20529386223368e+25,2.59770249811725e+25,1.14518298402251e+25,2.18490948050424e+24,4.01797828830802e+25,4.23190875868892e+25
4.47054027495059e+25,1.72539702610298e+25,4.53207883053232e+25,3.95129592373033e+25,1.98378856325143e+24,2.21246265629612e+25,4.28709499549364e+25,1.58295295557819e+25,4.71484275415872e+25
1.17642586128156e+25,2.2452012072883e+25,1.00455287658418e+24,2.04388066517467e+25,2.33141366139361e+25,4.05661252525218e+25,4.522326159585e+25,3.6331436995655e+24,2.72681030306e+25
1.31645589149281e+24,2.71272399186324e+25,1.93838563508145e+25,7.58898533438092e+24,2.34114204661959e+25,3.15363540541814e+25,9.38419946864488e+24,4.15157790366041e+24,2.80965702344523e+25
2.94358819860092e+25,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21
5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21
5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21
5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21
5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21
5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21,5.18470613302959e+21
